Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
180.705           0.045729        2.620085
180.720           0.046208        2.647528
180.735           0.046667        2.673818
180.750           0.047105        2.698934
180.765           0.047523        2.722857
180.780           0.047919        2.745569
180.795           0.048294        2.767052
180.810           0.048647        2.787287
180.825           0.048978        2.806259
180.840           0.049287        2.823950
180.855           0.049573        2.840345
180.870           0.049837        2.855429
180.885           0.050077        2.869189
180.900           0.050294        2.881610
180.915           0.050487        2.892680
180.930           0.050656        2.902387
180.945           0.050802        2.910719
180.960           0.050923        2.917668
180.975           0.051020        2.923223
180.990           0.051092        2.927375
181.005           0.051140        2.930116
181.020           0.051163        2.931441
181.035           0.051162        2.931342
181.050           0.051135        2.929815
181.065           0.051083        2.926854
181.080           0.051006        2.922457
181.095           0.050905        2.916621
181.110           0.050778        2.909344
181.125           0.050625        2.900625
181.140           0.050448        2.890464
181.155           0.050246        2.878863
181.170           0.050018        2.865822
181.185           0.049765        2.851345
181.200           0.049488        2.835435
181.215           0.049185        2.818095
181.230           0.048858        2.799332
181.245           0.048505        2.779150
181.260           0.048128        2.757557
181.275           0.047727        2.734560
181.290           0.047301        2.710168
181.305           0.046851        2.684388
181.320           0.046377        2.657231
181.335           0.045880        2.628708
181.350           0.045358        2.598829
181.365           0.044813        2.567606
181.380           0.044245        2.535051
181.395           0.043654        2.501177
181.410           0.043040        2.465999
181.425           0.042403        2.429529
181.440           0.041744        2.391784
181.455           0.041064        2.352777
181.470           0.040361        2.312526
181.485           0.039637        2.271046
181.500           0.038892        2.228354
181.515           0.038126        2.184467
181.530           0.037340        2.139403
181.545           0.036533        2.093179
181.560           0.035706        2.045815
181.575           0.034860        1.997329
181.590           0.033994        1.947739
181.605           0.033110        1.897066
181.620           0.032207        1.845329
181.635           0.031286        1.792548
181.650           0.030347        1.738743
181.665           0.029390        1.683934
181.680           0.028416        1.628142
181.695           0.027426        1.571388
181.710           0.026419        1.513693
181.725           0.025396        1.455078
181.740           0.024357        1.395563
181.755           0.023303        1.335172
181.770           0.022234        1.273924
181.785           0.021151        1.211841
181.800           0.020053        1.148946
181.815           0.018941        1.085259
181.830           0.017816        1.020802
181.845           0.016678        0.955598
181.860           0.015528        0.889667
181.875           0.014365        0.823032
181.890           0.013190        0.755715
181.905           0.012003        0.687736
181.920           0.010806        0.619118
181.935           0.009597        0.549883
181.950           0.008378        0.480052
181.965           0.007150        0.409647
181.980           0.005911        0.338688
181.995           0.004663        0.267199
182.010           0.003407        0.195199
182.025           0.002142        0.122710
182.040           0.000868        0.049754
182.055          -0.000413       -0.023648
182.070          -0.001701       -0.097477
182.085          -0.002997       -0.171709
182.100          -0.004299       -0.246326
182.115          -0.005608       -0.321307
182.130          -0.006922       -0.396630
182.145          -0.008243       -0.472275
182.160          -0.009568       -0.548223
182.175          -0.010899       -0.624453
182.190          -0.012234       -0.700945
182.205          -0.013573       -0.777680
182.220          -0.014916       -0.854637
182.235          -0.016263       -0.931798
182.250          -0.017613       -1.009142
182.265          -0.018966       -1.086651
182.280          -0.020321       -1.164305
182.295          -0.021678       -1.242086
182.310          -0.023038       -1.319974
182.325          -0.024399       -1.397951
182.340          -0.025761       -1.475999
182.355          -0.027124       -1.554099
182.370          -0.028488       -1.632232
182.385          -0.029852       -1.710381
182.400          -0.031216       -1.788527
182.415          -0.032579       -1.866654
182.430          -0.033942       -1.944741
182.445          -0.035304       -2.022773
182.460          -0.036665       -2.100732
182.475          -0.038024       -2.178599
182.490          -0.039381       -2.256359
182.505          -0.040736       -2.333992
182.520          -0.042088       -2.411482
182.535          -0.043438       -2.488812
182.550          -0.044785       -2.565964
182.565          -0.046128       -2.642921
182.580          -0.047467       -2.719667
182.595          -0.048803       -2.796184
182.610          -0.050134       -2.872454
182.625          -0.051460       -2.948462
182.640          -0.052782       -3.024189
182.655          -0.054099       -3.099618
182.670          -0.055410       -3.174732
182.685          -0.056715       -3.249515
