Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
317.22             -0.0216         -1.2358
317.25             -0.0217         -1.2416
317.28             -0.0218         -1.2474
317.31             -0.0219         -1.2530
317.34             -0.0220         -1.2586
317.37             -0.0221         -1.2640
317.40             -0.0222         -1.2692
317.43             -0.0222         -1.2744
317.46             -0.0223         -1.2794
317.49             -0.0224         -1.2843
317.52             -0.0225         -1.2891
317.55             -0.0226         -1.2938
317.58             -0.0227         -1.2983
317.61             -0.0227         -1.3027
317.64             -0.0228         -1.3070
317.67             -0.0229         -1.3112
317.70             -0.0230         -1.3152
317.73             -0.0230         -1.3191
317.76             -0.0231         -1.3229
317.79             -0.0232         -1.3266
317.82             -0.0232         -1.3301
317.85             -0.0233         -1.3335
317.88             -0.0233         -1.3368
317.91             -0.0234         -1.3399
317.94             -0.0234         -1.3429
317.97             -0.0235         -1.3458
318.00             -0.0235         -1.3486
318.03             -0.0236         -1.3512
318.06             -0.0236         -1.3537
318.09             -0.0237         -1.3561
318.12             -0.0237         -1.3583
318.15             -0.0237         -1.3605
318.18             -0.0238         -1.3624
318.21             -0.0238         -1.3643
318.24             -0.0238         -1.3660
318.27             -0.0239         -1.3676
318.30             -0.0239         -1.3691
318.33             -0.0239         -1.3704
318.36             -0.0239         -1.3716
318.39             -0.0240         -1.3727
318.42             -0.0240         -1.3737
318.45             -0.0240         -1.3745
318.48             -0.0240         -1.3751
318.51             -0.0240         -1.3757
318.54             -0.0240         -1.3761
318.57             -0.0240         -1.3764
318.60             -0.0240         -1.3766
318.63             -0.0240         -1.3766
318.66             -0.0240         -1.3765
318.69             -0.0240         -1.3763
318.72             -0.0240         -1.3759
318.75             -0.0240         -1.3754
318.78             -0.0240         -1.3748
318.81             -0.0240         -1.3740
318.84             -0.0240         -1.3732
318.87             -0.0239         -1.3722
318.90             -0.0239         -1.3710
318.93             -0.0239         -1.3697
318.96             -0.0239         -1.3683
318.99             -0.0239         -1.3668
319.02             -0.0238         -1.3652
319.05             -0.0238         -1.3634
319.08             -0.0238         -1.3615
319.11             -0.0237         -1.3594
319.14             -0.0237         -1.3572
319.17             -0.0236         -1.3549
319.20             -0.0236         -1.3525
319.23             -0.0236         -1.3500
319.26             -0.0235         -1.3473
319.29             -0.0235         -1.3445
319.32             -0.0234         -1.3415
319.35             -0.0234         -1.3385
319.38             -0.0233         -1.3353
319.41             -0.0232         -1.3320
319.44             -0.0232         -1.3285
319.47             -0.0231         -1.3250
319.50             -0.0231         -1.3213
319.53             -0.0230         -1.3175
319.56             -0.0229         -1.3135
319.59             -0.0229         -1.3095
319.62             -0.0228         -1.3053
319.65             -0.0227         -1.3010
319.68             -0.0226         -1.2966
319.71             -0.0226         -1.2920
319.74             -0.0225         -1.2874
319.77             -0.0224         -1.2826
319.80             -0.0223         -1.2777
319.83             -0.0222         -1.2726
319.86             -0.0221         -1.2675
319.89             -0.0220         -1.2622
319.92             -0.0219         -1.2569
319.95             -0.0218         -1.2514
319.98             -0.0217         -1.2457
320.01             -0.0216         -1.2400
320.04             -0.0215         -1.2342
320.07             -0.0214         -1.2282
320.10             -0.0213         -1.2221
320.13             -0.0212         -1.2159
320.16             -0.0211         -1.2096
320.19             -0.0210         -1.2032
320.22             -0.0209         -1.1967
320.25             -0.0208         -1.1901
320.28             -0.0207         -1.1833
320.31             -0.0205         -1.1765
320.34             -0.0204         -1.1695
320.37             -0.0203         -1.1624
320.40             -0.0202         -1.1552
320.43             -0.0200         -1.1480
320.46             -0.0199         -1.1406
320.49             -0.0198         -1.1331
320.52             -0.0196         -1.1255
320.55             -0.0195         -1.1177
