Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
157.485          -0.045295       -2.595212
157.500          -0.046120       -2.642454
157.515          -0.046939       -2.689425
157.530          -0.047754       -2.736120
157.545          -0.048564       -2.782535
157.560          -0.049370       -2.828666
157.575          -0.050170       -2.874509
157.590          -0.050965       -2.920062
157.605          -0.051755       -2.965321
157.620          -0.052539       -3.010285
157.635          -0.053319       -3.054953
157.650          -0.054093       -3.099323
157.665          -0.054863       -3.143394
157.680          -0.055627       -3.187167
157.695          -0.056385       -3.230641
157.710          -0.057139       -3.273818
157.725          -0.057887       -3.316698
157.740          -0.058631       -3.359283
157.755          -0.059369       -3.401575
157.770          -0.060102       -3.443576
157.785          -0.060830       -3.485289
157.800          -0.061553       -3.526716
157.815          -0.062271       -3.567861
157.830          -0.062984       -3.608728
157.845          -0.063693       -3.649319
157.860          -0.064396       -3.689640
157.875          -0.065095       -3.729694
157.890          -0.065790       -3.769486
157.905          -0.066480       -3.809021
157.920          -0.067166       -3.848303
157.935          -0.067847       -3.887337
157.950          -0.068524       -3.926128
157.965          -0.069197       -3.964682
157.980          -0.069866       -4.003003
157.995          -0.070530       -4.041098
158.010          -0.071191       -4.078970
158.025          -0.071849       -4.116625
158.040          -0.072502       -4.154069
158.055          -0.073152       -4.191306
158.070          -0.073798       -4.228342
158.085          -0.074441       -4.265182
158.100          -0.075081       -4.301831
158.115          -0.075717       -4.338292
158.130          -0.076351       -4.374572
158.145          -0.076981       -4.410673
158.160          -0.077608       -4.446602
158.175          -0.078232       -4.482360
158.190          -0.078853       -4.517954
158.205          -0.079472       -4.553385
158.220          -0.080087       -4.588658
158.235          -0.080700       -4.623775
158.250          -0.081310       -4.658739
158.265          -0.081918       -4.693554
158.280          -0.082523       -4.728220
158.295          -0.083126       -4.762740
158.310          -0.083725       -4.797116
158.325          -0.084323       -4.831349
158.340          -0.084918       -4.865440
158.355          -0.085510       -4.899389
158.370          -0.086101       -4.933197
158.385          -0.086688       -4.966864
158.400          -0.087273       -5.000388
158.415          -0.087856       -5.033771
158.430          -0.088436       -5.067009
158.445          -0.089014       -5.100102
158.460          -0.089589       -5.133048
158.475          -0.090161       -5.165845
158.490          -0.090731       -5.198489
158.505          -0.091298       -5.230977
158.520          -0.091862       -5.263307
158.535          -0.092423       -5.295474
158.550          -0.092982       -5.327475
158.565          -0.093537       -5.359303
158.580          -0.094090       -5.390955
158.595          -0.094639       -5.422424
158.610          -0.095185       -5.453705
158.625          -0.095728       -5.484792
158.640          -0.096267       -5.515678
158.655          -0.096802       -5.546356
158.670          -0.097334       -5.576819
158.685          -0.097862       -5.607058
158.700          -0.098385       -5.637065
158.715          -0.098905       -5.666832
158.730          -0.099420       -5.696350
158.745          -0.099931       -5.725609
158.760          -0.100437       -5.754600
158.775          -0.100938       -5.783312
158.790          -0.101434       -5.811735
158.805          -0.101925       -5.839858
158.820          -0.102410       -5.867670
158.835          -0.102890       -5.895158
158.850          -0.103364       -5.922312
158.865          -0.103832       -5.949118
158.880          -0.104293       -5.975565
