Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
257.10              0.0059          0.3387
257.13              0.0049          0.2801
257.16              0.0039          0.2216
257.19              0.0028          0.1630
257.22              0.0018          0.1044
257.25              0.0008          0.0458
257.28             -0.0002         -0.0128
257.31             -0.0012         -0.0714
257.34             -0.0023         -0.1300
257.37             -0.0033         -0.1886
257.40             -0.0043         -0.2471
257.43             -0.0053         -0.3057
257.46             -0.0064         -0.3641
257.49             -0.0074         -0.4226
257.52             -0.0084         -0.4810
257.55             -0.0094         -0.5393
257.58             -0.0104         -0.5976
257.61             -0.0114         -0.6559
257.64             -0.0125         -0.7141
257.67             -0.0135         -0.7722
257.70             -0.0145         -0.8302
257.73             -0.0155         -0.8881
257.76             -0.0165         -0.9460
257.79             -0.0175         -1.0037
257.82             -0.0185         -1.0614
257.85             -0.0195         -1.1190
257.88             -0.0205         -1.1764
257.91             -0.0215         -1.2338
257.94             -0.0225         -1.2910
257.97             -0.0235         -1.3481
258.00             -0.0245         -1.4051
258.03             -0.0255         -1.4619
258.06             -0.0265         -1.5186
258.09             -0.0275         -1.5751
258.12             -0.0285         -1.6315
258.15             -0.0295         -1.6878
258.18             -0.0304         -1.7438
258.21             -0.0314         -1.7998
258.24             -0.0324         -1.8555
258.27             -0.0334         -1.9111
258.30             -0.0343         -1.9665
258.33             -0.0353         -2.0216
258.36             -0.0362         -2.0767
258.39             -0.0372         -2.1315
258.42             -0.0382         -2.1861
258.45             -0.0391         -2.2405
258.48             -0.0400         -2.2946
258.51             -0.0410         -2.3486
258.54             -0.0419         -2.4024
258.57             -0.0429         -2.4559
258.60             -0.0438         -2.5092
258.63             -0.0447         -2.5622
258.66             -0.0456         -2.6150
258.69             -0.0466         -2.6676
258.72             -0.0475         -2.7199
258.75             -0.0484         -2.7719
258.78             -0.0493         -2.8237
258.81             -0.0502         -2.8752
258.84             -0.0511         -2.9265
258.87             -0.0520         -2.9775
258.90             -0.0529         -3.0282
258.93             -0.0537         -3.0786
258.96             -0.0546         -3.1287
258.99             -0.0555         -3.1785
259.02             -0.0563         -3.2280
259.05             -0.0572         -3.2773
259.08             -0.0581         -3.3262
259.11             -0.0589         -3.3748
259.14             -0.0597         -3.4230
259.17             -0.0606         -3.4710
259.20             -0.0614         -3.5186
259.23             -0.0622         -3.5659
259.26             -0.0631         -3.6129
259.29             -0.0639         -3.6595
259.32             -0.0647         -3.7058
259.35             -0.0655         -3.7517
259.38             -0.0663         -3.7972
259.41             -0.0671         -3.8425
259.44             -0.0678         -3.8873
259.47             -0.0686         -3.9318
259.50             -0.0694         -3.9759
259.53             -0.0702         -4.0196
259.56             -0.0709         -4.0630
259.59             -0.0717         -4.1060
259.62             -0.0724         -4.1486
259.65             -0.0731         -4.1908
259.68             -0.0739         -4.2326
259.71             -0.0746         -4.2740
259.74             -0.0753         -4.3150
259.77             -0.0760         -4.3556
259.80             -0.0767         -4.3958
259.83             -0.0774         -4.4355
259.86             -0.0781         -4.4749
259.89             -0.0788         -4.5138
259.92             -0.0795         -4.5523
259.95             -0.0801         -4.5904
